facility_name,day_of_week,time_bin,is_school_holiday,n,sum_available,sum_sq_available,full_count
Park&Ride - Lindfield Village Green,6,121,False,2.0,85.0,7225.0,1.0
Park&Ride - Lindfield Village Green,6,122,False,2.0,86.0,7396.0,1.0
Park&Ride - Lindfield Village Green,6,123,False,2.0,86.0,7396.0,1.0
Park&Ride - Lindfield Village Green,6,124,False,2.0,86.0,7396.0,1.0
Park&Ride - Lindfield Village Green,6,125,False,2.0,87.0,7569.0,1.0
Park&Ride - Lindfield Village Green,6,126,False,2.0,88.0,7744.0,1.0
Park&Ride - Lindfield Village Green,6,127,False,2.0,89.0,7921.0,1.0
Park&Ride - Lindfield Village Green,6,128,False,2.0,91.0,8281.0,1.0
Park&Ride - Lindfield Village Green,6,129,False,2.0,91.0,8281.0,1.0
Park&Ride - Lindfield Village Green,6,130,False,2.0,91.0,8281.0,1.0
Park&Ride - Lindfield Village Green,6,131,False,2.0,91.0,8281.0,1.0
Park&Ride - Manly Vale,0,30,False,1.0,139.0,19321.0,0.0
Park&Ride - Manly Vale,0,31,False,1.0,138.0,19044.0,0.0
Park&Ride - Manly Vale,0,32,False,1.0,135.0,18225.0,0.0
Park&Ride - Manly Vale,0,33,False,1.0,130.0,16900.0,0.0
Park&Ride - Manly Vale,0,34,False,1.0,125.0,15625.0,0.0
Park&Ride - Manly Vale,0,35,False,1.0,123.0,15129.0,0.0
Park&Ride - Manly Vale,0,36,False,1.0,121.0,14641.0,0.0
Park&Ride - Manly Vale,0,37,False,1.0,118.0,13924.0,0.0
Park&Ride - Manly Vale,0,38,False,1.0,112.0,12544.0,0.0
Park&Ride - Manly Vale,0,39,False,1.0,108.0,11664.0,0.0
Park&Ride - Manly Vale,0,40,False,1.0,95.0,9025.0,0.0
Park&Ride - Manly Vale,0,41,False,1.0,85.0,7225.0,0.0
Park&Ride - Manly Vale,0,42,False,1.0,73.0,5329.0,0.0
Park&Ride - Manly Vale,0,43,False,1.0,62.0,3844.0,0.0
Park&Ride - Manly Vale,0,44,False,1.0,47.0,2209.0,0.0
Park&Ride - Manly Vale,0,45,False,1.0,38.0,1444.0,0.0
Park&Ride - Manly Vale,0,46,False,1.0,19.0,361.0,0.0
Park&Ride - Manly Vale,0,47,False,1.0,4.0,16.0,0.0
Park&Ride - Manly Vale,0,48,False,1.0,1.0,1.0,0.0
Park&Ride - Manly Vale,0,49,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,50,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,51,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,52,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,53,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,54,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,55,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,56,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,57,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,58,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,59,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,60,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,61,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,62,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,63,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,64,False,1.0,1.0,1.0,0.0
Park&Ride - Manly Vale,0,65,False,1.0,1.0,1.0,0.0
Park&Ride - Manly Vale,0,66,False,1.0,1.0,1.0,0.0
Park&Ride - Manly Vale,0,67,False,1.0,1.0,1.0,0.0
Park&Ride - Manly Vale,0,68,False,1.0,1.0,1.0,0.0
Park&Ride - Manly Vale,0,69,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,0,70,False,1.0,1.0,1.0,0.0
Park&Ride - Manly Vale,0,71,False,1.0,3.0,9.0,0.0
Park&Ride - Manly Vale,0,72,False,1.0,3.0,9.0,0.0
Park&Ride - Manly Vale,0,73,False,1.0,5.0,25.0,0.0
Park&Ride - Manly Vale,0,74,False,1.0,6.0,36.0,0.0
Park&Ride - Manly Vale,0,75,False,1.0,6.0,36.0,0.0
Park&Ride - Manly Vale,0,76,False,1.0,6.0,36.0,0.0
Park&Ride - Manly Vale,0,77,False,1.0,6.0,36.0,0.0
Park&Ride - Manly Vale,0,78,False,1.0,6.0,36.0,0.0
Park&Ride - Manly Vale,0,79,False,1.0,6.0,36.0,0.0
Park&Ride - Manly Vale,0,80,False,1.0,7.0,49.0,0.0
Park&Ride - Manly Vale,0,81,False,1.0,6.0,36.0,0.0
Park&Ride - Manly Vale,0,82,False,1.0,5.0,25.0,0.0
Park&Ride - Manly Vale,0,83,False,1.0,7.0,49.0,0.0
Park&Ride - Manly Vale,0,84,False,1.0,9.0,81.0,0.0
Park&Ride - Manly Vale,0,85,False,1.0,9.0,81.0,0.0
Park&Ride - Manly Vale,0,86,False,1.0,11.0,121.0,0.0
Park&Ride - Manly Vale,0,87,False,1.0,11.0,121.0,0.0
Park&Ride - Manly Vale,0,88,False,1.0,11.0,121.0,0.0
Park&Ride - Manly Vale,0,89,False,1.0,12.0,144.0,0.0
Park&Ride - Manly Vale,0,90,False,1.0,13.0,169.0,0.0
Park&Ride - Manly Vale,0,91,False,1.0,13.0,169.0,0.0
Park&Ride - Manly Vale,0,92,False,1.0,13.0,169.0,0.0
Park&Ride - Manly Vale,0,93,False,1.0,13.0,169.0,0.0
Park&Ride - Manly Vale,0,94,False,1.0,15.0,225.0,0.0
Park&Ride - Manly Vale,0,95,False,1.0,15.0,225.0,0.0
Park&Ride - Manly Vale,0,96,False,1.0,15.0,225.0,0.0
Park&Ride - Manly Vale,0,97,False,1.0,16.0,256.0,0.0
Park&Ride - Manly Vale,0,98,False,1.0,18.0,324.0,0.0
Park&Ride - Manly Vale,0,99,False,1.0,22.0,484.0,0.0
Park&Ride - Manly Vale,0,100,False,1.0,27.0,729.0,0.0
Park&Ride - Manly Vale,0,101,False,1.0,27.0,729.0,0.0
Park&Ride - Manly Vale,0,102,False,1.0,34.0,1156.0,0.0
Park&Ride - Manly Vale,0,103,False,1.0,38.0,1444.0,0.0
Park&Ride - Manly Vale,0,104,False,1.0,40.0,1600.0,0.0
Park&Ride - Manly Vale,0,105,False,1.0,44.0,1936.0,0.0
Park&Ride - Manly Vale,0,106,False,1.0,52.0,2704.0,0.0
Park&Ride - Manly Vale,0,107,False,1.0,55.0,3025.0,0.0
Park&Ride - Manly Vale,0,108,False,1.0,62.0,3844.0,0.0
Park&Ride - Manly Vale,0,109,False,1.0,74.0,5476.0,0.0
Park&Ride - Manly Vale,0,110,False,1.0,83.0,6889.0,0.0
Park&Ride - Manly Vale,0,111,False,1.0,91.0,8281.0,0.0
Park&Ride - Manly Vale,0,112,False,1.0,93.0,8649.0,0.0
Park&Ride - Manly Vale,0,113,False,1.0,99.0,9801.0,0.0
Park&Ride - Manly Vale,0,114,False,1.0,105.0,11025.0,0.0
Park&Ride - Manly Vale,0,115,False,1.0,109.0,11881.0,0.0
Park&Ride - Manly Vale,0,116,False,1.0,110.0,12100.0,0.0
Park&Ride - Manly Vale,0,117,False,1.0,112.0,12544.0,0.0
Park&Ride - Manly Vale,0,118,False,1.0,113.0,12769.0,0.0
Park&Ride - Manly Vale,0,119,False,1.0,117.0,13689.0,0.0
Park&Ride - Manly Vale,0,120,False,1.0,117.0,13689.0,0.0
Park&Ride - Manly Vale,0,121,False,1.0,118.0,13924.0,0.0
Park&Ride - Manly Vale,0,122,False,1.0,118.0,13924.0,0.0
Park&Ride - Manly Vale,0,123,False,1.0,122.0,14884.0,0.0
Park&Ride - Manly Vale,0,124,False,1.0,128.0,16384.0,0.0
Park&Ride - Manly Vale,0,125,False,1.0,129.0,16641.0,0.0
Park&Ride - Manly Vale,0,126,False,1.0,131.0,17161.0,0.0
Park&Ride - Manly Vale,0,127,False,1.0,131.0,17161.0,0.0
Park&Ride - Manly Vale,0,128,False,1.0,132.0,17424.0,0.0
Park&Ride - Manly Vale,0,129,False,1.0,132.0,17424.0,0.0
Park&Ride - Manly Vale,0,130,False,1.0,134.0,17956.0,0.0
Park&Ride - Manly Vale,0,131,False,1.0,134.0,17956.0,0.0
Park&Ride - Manly Vale,1,30,False,1.0,137.0,18769.0,0.0
Park&Ride - Manly Vale,1,31,False,1.0,136.0,18496.0,0.0
Park&Ride - Manly Vale,1,32,False,1.0,135.0,18225.0,0.0
Park&Ride - Manly Vale,1,33,False,1.0,129.0,16641.0,0.0
Park&Ride - Manly Vale,1,34,False,1.0,126.0,15876.0,0.0
Park&Ride - Manly Vale,1,35,False,1.0,124.0,15376.0,0.0
Park&Ride - Manly Vale,1,36,False,1.0,123.0,15129.0,0.0
Park&Ride - Manly Vale,1,37,False,1.0,120.0,14400.0,0.0
Park&Ride - Manly Vale,1,38,False,1.0,117.0,13689.0,0.0
Park&Ride - Manly Vale,1,39,False,1.0,108.0,11664.0,0.0
Park&Ride - Manly Vale,1,40,False,1.0,99.0,9801.0,0.0
Park&Ride - Manly Vale,1,41,False,1.0,88.0,7744.0,0.0
Park&Ride - Manly Vale,1,42,False,1.0,73.0,5329.0,0.0
Park&Ride - Manly Vale,1,43,False,1.0,63.0,3969.0,0.0
Park&Ride - Manly Vale,1,44,False,1.0,46.0,2116.0,0.0
Park&Ride - Manly Vale,1,45,False,1.0,24.0,576.0,0.0
Park&Ride - Manly Vale,1,46,False,1.0,10.0,100.0,0.0
Park&Ride - Manly Vale,1,47,False,1.0,4.0,16.0,0.0
Park&Ride - Manly Vale,1,48,False,1.0,2.0,4.0,0.0
Park&Ride - Manly Vale,1,49,False,1.0,2.0,4.0,0.0
Park&Ride - Manly Vale,1,50,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,51,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,52,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,53,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,54,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,55,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,56,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,57,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,58,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,59,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,60,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,61,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,62,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,63,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,64,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,65,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,66,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,67,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,68,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,69,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,70,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,71,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,72,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,73,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,74,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,75,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,76,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,77,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,1,78,False,1.0,1.0,1.0,0.0
Park&Ride - Manly Vale,1,79,False,1.0,4.0,16.0,0.0
Park&Ride - Manly Vale,1,80,False,1.0,3.0,9.0,0.0
Park&Ride - Manly Vale,1,81,False,1.0,3.0,9.0,0.0
Park&Ride - Manly Vale,1,82,False,1.0,3.0,9.0,0.0
Park&Ride - Manly Vale,1,83,False,1.0,4.0,16.0,0.0
Park&Ride - Manly Vale,1,84,False,1.0,4.0,16.0,0.0
Park&Ride - Manly Vale,1,85,False,1.0,3.0,9.0,0.0
Park&Ride - Manly Vale,1,86,False,1.0,3.0,9.0,0.0
Park&Ride - Manly Vale,1,87,False,1.0,3.0,9.0,0.0
Park&Ride - Manly Vale,1,88,False,1.0,4.0,16.0,0.0
Park&Ride - Manly Vale,1,89,False,1.0,6.0,36.0,0.0
Park&Ride - Manly Vale,1,90,False,1.0,6.0,36.0,0.0
Park&Ride - Manly Vale,1,91,False,1.0,6.0,36.0,0.0
Park&Ride - Manly Vale,1,92,False,1.0,5.0,25.0,0.0
Park&Ride - Manly Vale,1,93,False,1.0,7.0,49.0,0.0
Park&Ride - Manly Vale,1,94,False,1.0,8.0,64.0,0.0
Park&Ride - Manly Vale,1,95,False,1.0,8.0,64.0,0.0
Park&Ride - Manly Vale,1,96,False,1.0,10.0,100.0,0.0
Park&Ride - Manly Vale,1,97,False,1.0,11.0,121.0,0.0
Park&Ride - Manly Vale,1,98,False,1.0,11.0,121.0,0.0
Park&Ride - Manly Vale,1,99,False,1.0,15.0,225.0,0.0
Park&Ride - Manly Vale,1,100,False,1.0,14.0,196.0,0.0
Park&Ride - Manly Vale,1,101,False,1.0,19.0,361.0,0.0
Park&Ride - Manly Vale,1,102,False,1.0,28.0,784.0,0.0
Park&Ride - Manly Vale,1,103,False,1.0,37.0,1369.0,0.0
Park&Ride - Manly Vale,1,104,False,1.0,42.0,1764.0,0.0
Park&Ride - Manly Vale,1,105,False,1.0,49.0,2401.0,0.0
Park&Ride - Manly Vale,1,106,False,1.0,54.0,2916.0,0.0
Park&Ride - Manly Vale,1,107,False,1.0,59.0,3481.0,0.0
Park&Ride - Manly Vale,1,108,False,1.0,67.0,4489.0,0.0
Park&Ride - Manly Vale,1,109,False,1.0,72.0,5184.0,0.0
Park&Ride - Manly Vale,1,110,False,1.0,85.0,7225.0,0.0
Park&Ride - Manly Vale,1,111,False,1.0,90.0,8100.0,0.0
Park&Ride - Manly Vale,1,112,False,1.0,96.0,9216.0,0.0
Park&Ride - Manly Vale,1,113,False,1.0,100.0,10000.0,0.0
Park&Ride - Manly Vale,1,114,False,1.0,104.0,10816.0,0.0
Park&Ride - Manly Vale,1,115,False,1.0,105.0,11025.0,0.0
Park&Ride - Manly Vale,1,116,False,1.0,105.0,11025.0,0.0
Park&Ride - Manly Vale,1,117,False,1.0,108.0,11664.0,0.0
Park&Ride - Manly Vale,1,118,False,1.0,112.0,12544.0,0.0
Park&Ride - Manly Vale,1,119,False,1.0,113.0,12769.0,0.0
Park&Ride - Manly Vale,1,120,False,1.0,117.0,13689.0,0.0
Park&Ride - Manly Vale,1,121,False,1.0,116.0,13456.0,0.0
Park&Ride - Manly Vale,1,122,False,1.0,117.0,13689.0,0.0
Park&Ride - Manly Vale,1,123,False,1.0,118.0,13924.0,0.0
Park&Ride - Manly Vale,1,124,False,1.0,121.0,14641.0,0.0
Park&Ride - Manly Vale,1,125,False,1.0,122.0,14884.0,0.0
Park&Ride - Manly Vale,1,126,False,1.0,124.0,15376.0,0.0
Park&Ride - Manly Vale,1,127,False,1.0,126.0,15876.0,0.0
Park&Ride - Manly Vale,1,128,False,1.0,126.0,15876.0,0.0
Park&Ride - Manly Vale,1,129,False,1.0,126.0,15876.0,0.0
Park&Ride - Manly Vale,1,130,False,1.0,126.0,15876.0,0.0
Park&Ride - Manly Vale,1,131,False,1.0,129.0,16641.0,0.0
Park&Ride - Manly Vale,2,30,False,1.0,137.0,18769.0,0.0
Park&Ride - Manly Vale,2,31,False,1.0,135.0,18225.0,0.0
Park&Ride - Manly Vale,2,32,False,1.0,132.0,17424.0,0.0
Park&Ride - Manly Vale,2,33,False,1.0,131.0,17161.0,0.0
Park&Ride - Manly Vale,2,34,False,1.0,126.0,15876.0,0.0
Park&Ride - Manly Vale,2,35,False,1.0,122.0,14884.0,0.0
Park&Ride - Manly Vale,2,36,False,1.0,119.0,14161.0,0.0
Park&Ride - Manly Vale,2,37,False,1.0,116.0,13456.0,0.0
Park&Ride - Manly Vale,2,38,False,1.0,114.0,12996.0,0.0
Park&Ride - Manly Vale,2,39,False,1.0,110.0,12100.0,0.0
Park&Ride - Manly Vale,2,40,False,1.0,106.0,11236.0,0.0
Park&Ride - Manly Vale,2,41,False,1.0,95.0,9025.0,0.0
Park&Ride - Manly Vale,2,42,False,1.0,78.0,6084.0,0.0
Park&Ride - Manly Vale,2,43,False,1.0,67.0,4489.0,0.0
Park&Ride - Manly Vale,2,44,False,1.0,47.0,2209.0,0.0
Park&Ride - Manly Vale,2,45,False,1.0,28.0,784.0,0.0
Park&Ride - Manly Vale,2,46,False,1.0,15.0,225.0,0.0
Park&Ride - Manly Vale,2,47,False,1.0,7.0,49.0,0.0
Park&Ride - Manly Vale,2,48,False,1.0,1.0,1.0,0.0
Park&Ride - Manly Vale,2,49,False,1.0,1.0,1.0,0.0
Park&Ride - Manly Vale,2,50,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,51,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,52,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,53,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,54,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,55,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,56,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,57,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,58,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,59,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,60,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,61,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,62,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,63,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,64,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,65,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,66,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,67,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,68,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,69,False,1.0,0.0,0.0,1.0
Park&Ride - Manly Vale,2,70,False,1.0,1.0,1.0,0.0
Park&Ride - Manly Vale,2,71,False,1.0,3.0,9.0,0.0
Park&Ride - Manly Vale,2,72,False,1.0,4.0,16.0,0.0
Park&Ride - Manly Vale,2,73,False,1.0,3.0,9.0,0.0
Park&Ride - Manly Vale,2,74,False,1.0,3.0,9.0,0.0
Park&Ride - Manly Vale,2,75,False,1.0,3.0,9.0,0.0
Park&Ride - Manly Vale,2,76,False,1.0,5.0,25.0,0.0
Park&Ride - Manly Vale,2,77,False,1.0,5.0,25.0,0.0
Park&Ride - Manly Vale,2,78,False,1.0,6.0,36.0,0.0
Park&Ride - Manly Vale,2,79,False,1.0,5.0,25.0,0.0
Park&Ride - Manly Vale,2,80,False,1.0,5.0,25.0,0.0
Park&Ride - Manly Vale,2,81,False,1.0,6.0,36.0,0.0
Park&Ride - Manly Vale,2,82,False,1.0,7.0,49.0,0.0
Park&Ride - Manly Vale,2,83,False,1.0,8.0,64.0,0.0
Park&Ride - Manly Vale,2,84,False,1.0,8.0,64.0,0.0
Park&Ride - Manly Vale,2,85,False,1.0,8.0,64.0,0.0
Park&Ride - Manly Vale,2,86,False,1.0,8.0,64.0,0.0
Park&Ride - Manly Vale,2,87,False,1.0,7.0,49.0,0.0
Park&Ride - Manly Vale,2,88,False,1.0,8.0,64.0,0.0
Park&Ride - Manly Vale,2,89,False,1.0,9.0,81.0,0.0
Park&Ride - Manly Vale,2,90,False,1.0,10.0,100.0,0.0
Park&Ride - Manly Vale,2,91,False,1.0,10.0,100.0,0.0
Park&Ride - Manly Vale,2,92,False,1.0,9.0,81.0,0.0
Park&Ride - Manly Vale,2,93,False,1.0,7.0,49.0,0.0
Park&Ride - Manly Vale,2,94,False,1.0,9.0,81.0,0.0
Park&Ride - Manly Vale,2,95,False,1.0,9.0,81.0,0.0
Park&Ride - Manly Vale,2,96,False,1.0,8.0,64.0,0.0
Park&Ride - Manly Vale,2,97,False,1.0,12.0,144.0,0.0
Park&Ride - Manly Vale,2,98,False,1.0,10.0,100.0,0.0
Park&Ride - Manly Vale,2,99,False,1.0,16.0,256.0,0.0
Park&Ride - Manly Vale,2,100,False,1.0,17.0,289.0,0.0
Park&Ride - Manly Vale,2,101,False,1.0,23.0,529.0,0.0
Park&Ride - Manly Vale,2,102,False,1.0,22.0,484.0,0.0
Park&Ride - Manly Vale,2,103,False,1.0,25.0,625.0,0.0
Park&Ride - Manly Vale,2,104,False,1.0,32.0,1024.0,0.0
Park&Ride - Manly Vale,2,105,False,1.0,38.0,1444.0,0.0
Park&Ride - Manly Vale,2,106,False,1.0,42.0,1764.0,0.0
Park&Ride - Manly Vale,2,107,False,1.0,47.0,2209.0,0.0
Park&Ride - Manly Vale,2,108,False,1.0,55.0,3025.0,0.0
Park&Ride - Manly Vale,2,109,False,1.0,60.0,3600.0,0.0
Park&Ride - Manly Vale,2,110,False,1.0,66.0,4356.0,0.0
Park&Ride - Manly Vale,2,111,False,1.0,83.0,6889.0,0.0
Park&Ride - Manly Vale,2,112,False,1.0,88.0,7744.0,0.0
Park&Ride - Manly Vale,2,113,False,1.0,95.0,9025.0,0.0
Park&Ride - Manly Vale,2,114,False,1.0,99.0,9801.0,0.0
Park&Ride - Manly Vale,2,115,False,1.0,101.0,10201.0,0.0
Park&Ride - Manly Vale,2,116,False,1.0,104.0,10816.0,0.0
Park&Ride - Manly Vale,2,117,False,1.0,105.0,11025.0,0.0
Park&Ride - Manly Vale,2,118,False,1.0,107.0,11449.0,0.0
Park&Ride - Manly Vale,2,119,False,1.0,108.0,11664.0,0.0
Park&Ride - Manly Vale,2,120,False,1.0,112.0,12544.0,0.0
Park&Ride - Manly Vale,2,121,False,1.0,115.0,13225.0,0.0
Park&Ride - Manly Vale,2,122,False,1.0,118.0,13924.0,0.0
Park&Ride - Manly Vale,2,123,False,1.0,119.0,14161.0,0.0
Park&Ride - Manly Vale,2,124,False,1.0,119.0,14161.0,0.0
Park&Ride - Manly Vale,2,125,False,1.0,124.0,15376.0,0.0
Park&Ride - Manly Vale,2,126,False,1.0,126.0,15876.0,0.0
Park&Ride - Manly Vale,2,127,False,1.0,127.0,16129.0,0.0
Park&Ride - Manly Vale,2,128,False,1.0,127.0,16129.0,0.0
Park&Ride - Manly Vale,2,129,False,1.0,130.0,16900.0,0.0
Park&Ride - Manly Vale,2,130,False,1.0,130.0,16900.0,0.0
Park&Ride - Manly Vale,2,131,False,1.0,130.0,16900.0,0.0
Park&Ride - Manly Vale,3,30,False,2.0,280.0,39202.0,0.0
Park&Ride - Manly Vale,3,31,False,2.0,278.0,38644.0,0.0
Park&Ride - Manly Vale,3,32,False,2.0,275.0,37825.0,0.0
Park&Ride - Manly Vale,3,33,False,2.0,266.0,35380.0,0.0
Park&Ride - Manly Vale,3,34,False,2.0,258.0,33284.0,0.0
Park&Ride - Manly Vale,3,35,False,2.0,251.0,31505.0,0.0
Park&Ride - Manly Vale,3,36,False,2.0,245.0,30025.0,0.0
Park&Ride - Manly Vale,3,37,False,2.0,236.0,27866.0,0.0
Park&Ride - Manly Vale,3,38,False,2.0,226.0,25556.0,0.0
Park&Ride - Manly Vale,3,39,False,2.0,218.0,23764.0,0.0
Park&Ride - Manly Vale,3,40,False,2.0,202.0,20410.0,0.0
Park&Ride - Manly Vale,3,41,False,2.0,183.0,16745.0,0.0
Park&Ride - Manly Vale,3,42,False,2.0,157.0,12325.0,0.0
Park&Ride - Manly Vale,3,43,False,2.0,134.0,9010.0,0.0
Park&Ride - Manly Vale,3,44,False,2.0,102.0,5210.0,0.0
Park&Ride - Manly Vale,3,45,False,2.0,75.0,2813.0,0.0
Park&Ride - Manly Vale,3,46,False,2.0,48.0,1160.0,0.0
Park&Ride - Manly Vale,3,47,False,2.0,29.0,421.0,0.0
Park&Ride - Manly Vale,3,48,False,2.0,8.0,40.0,0.0
Park&Ride - Manly Vale,3,49,False,2.0,12.0,80.0,0.0
Park&Ride - Manly Vale,3,50,False,2.0,6.0,36.0,1.0
Park&Ride - Manly Vale,3,51,False,2.0,8.0,64.0,1.0
Park&Ride - Manly Vale,3,52,False,2.0,8.0,64.0,1.0
Park&Ride - Manly Vale,3,53,False,2.0,8.0,64.0,1.0
Park&Ride - Manly Vale,3,54,False,2.0,8.0,64.0,1.0
Park&Ride - Manly Vale,3,55,False,2.0,7.0,49.0,1.0
Park&Ride - Manly Vale,3,56,False,2.0,1.0,1.0,1.0
Park&Ride - Manly Vale,3,57,False,2.0,1.0,1.0,1.0
Park&Ride - Manly Vale,3,58,False,2.0,1.0,1.0,1.0
Park&Ride - Manly Vale,3,59,False,2.0,2.0,4.0,1.0
Park&Ride - Manly Vale,3,60,False,2.0,3.0,9.0,1.0
Park&Ride - Manly Vale,3,61,False,2.0,3.0,9.0,1.0
Park&Ride - Manly Vale,3,62,False,2.0,3.0,9.0,1.0
Park&Ride - Manly Vale,3,63,False,2.0,2.0,4.0,1.0
Park&Ride - Manly Vale,3,64,False,2.0,2.0,4.0,1.0
Park&Ride - Manly Vale,3,65,False,2.0,3.0,9.0,1.0
Park&Ride - Manly Vale,3,66,False,2.0,3.0,9.0,1.0
Park&Ride - Manly Vale,3,67,False,2.0,2.0,4.0,1.0
Park&Ride - Manly Vale,3,68,False,2.0,2.0,4.0,1.0
Park&Ride - Manly Vale,3,69,False,2.0,2.0,4.0,1.0
Park&Ride - Manly Vale,3,70,False,2.0,1.0,1.0,1.0
Park&Ride - Manly Vale,3,71,False,2.0,0.0,0.0,2.0
Park&Ride - Manly Vale,3,72,False,2.0,1.0,1.0,1.0
Park&Ride - Manly Vale,3,73,False,2.0,1.0,1.0,1.0
Park&Ride - Manly Vale,3,74,False,2.0,1.0,1.0,1.0
Park&Ride - Manly Vale,3,75,False,2.0,1.0,1.0,1.0
Park&Ride - Manly Vale,3,76,False,2.0,1.0,1.0,1.0
Park&Ride - Manly Vale,3,77,False,2.0,3.0,5.0,0.0
Park&Ride - Manly Vale,3,78,False,2.0,3.0,5.0,0.0
Park&Ride - Manly Vale,3,79,False,2.0,4.0,8.0,0.0
Park&Ride - Manly Vale,3,80,False,2.0,5.0,13.0,0.0
Park&Ride - Manly Vale,3,81,False,2.0,5.0,13.0,0.0
Park&Ride - Manly Vale,3,82,False,2.0,5.0,13.0,0.0
Park&Ride - Manly Vale,3,83,False,2.0,4.0,10.0,0.0
Park&Ride - Manly Vale,3,84,False,2.0,5.0,17.0,0.0
Park&Ride - Manly Vale,3,85,False,1.0,4.0,16.0,0.0
Park&Ride - Manly Vale,3,86,False,1.0,6.0,36.0,0.0
Park&Ride - Manly Vale,3,87,False,1.0,6.0,36.0,0.0
Park&Ride - Manly Vale,3,88,False,2.0,10.0,58.0,0.0
Park&Ride - Manly Vale,3,89,False,2.0,13.0,97.0,0.0
Park&Ride - Manly Vale,3,90,False,2.0,13.0,97.0,0.0
Park&Ride - Manly Vale,3,91,False,2.0,16.0,160.0,0.0
Park&Ride - Manly Vale,3,92,False,2.0,16.0,160.0,0.0
Park&Ride - Manly Vale,3,93,False,2.0,16.0,146.0,0.0
Park&Ride - Manly Vale,3,94,False,2.0,22.0,274.0,0.0
